HAUS,ANLAGE,ABLEINH,TOUR,ME_MA_ID,CITY1,CITY2,HOUSE_NUM1,POST_CODE1,EQUNR,ENTSCHEIDUNG,REGEL
"KXWDoRXmBTSyKAkXGedNmTHDorVYhYfjjbYiRhR","UXWhWQBsziVTmWCSIVBSvxcdo+BDWMgQKuKKdVZ","J09B6204","J09B","RcIza+gbRciRL/ZUWd+HItTjcOiwTRtACYHASvt","Plettenberg","Plettenberg I","39","58840","PYT/JkakXwQgvAQMpSFzRV/ZMFosdWtYVLNTCZV","EVU","Standard nach Anzahl Stromzähler"
"WzjTZSlVHFBVdyYW/EzsLFSDrPAXOdQyHbBrgYo","YPXAUtYgPFDRuUCdmWUWlVfJAQPWGVWnYOqdcoj","J09B1611","J09B_J","CTEmXRyVbiZSTFtxTiZoSHLjqbqkLiGVSfLHbXx","Hagen","Boele","15","58099","ZZT+UpdcjQEjGHXEwBByvSptDJVvmj+XjuOGShw","KSA","Standard nach Anzahl Stromzähler"
"NKzLsolQNFKkVQSSwOEvA+OgvQXXMicUwkSSIVW","MUZFaSS/ObDSllzjkQWmtWXQxGHNoTThDIlkytX","J09B1612","J09B_J","TxODqYVvlaunIUqNqWfZRunZV/jbhf/WSSa+YeN","Hagen","Boele","52","58093","BPJVDKXZkeYmjcppGWchrIvyfzJFfqyFHDxpQVO","KSA","Standard nach Anzahl Stromzähler"
"vAVPKEeKQtmQSDythYLYKoQfu+AZsGGVkuxYXtV","bfkAKSgbkyILppcUofNwCudYoLFrrPbRVJTDWtU","J09B1611","J09B_J","PJiVkrUkTMsbTxMSiWNXSBVuVxycYRhxsUcgZrg","Hagen","Boele","63","58099","niTCZzEnUXDyZuZhQYlBJRLV/oUvTqdZRSaowwv","KSA","Standard nach Anzahl Stromzähler"
"JgXRSPKRWtZnDtCWTuQvZiJGBXebXveAzkYvKSR","wQeUwOrXWfdfUkIfQrQFHaxgrVWIlr+InkWRHYr","J09B1612","J09B_J","gXeKbExSlVMcraXyVVpE/SqBS+TgmTlszQWkQVX","Hagen","Fley","46","58093","lQziRgtpJRKWIWisFEcRXisLXRASWXXKKYDPgRj","KSA","Standard nach Anzahl Stromzähler"
"I+lReEubXChQObYCmdeWUxJELwAqSKrGtOtikBh","smfYtKpBYOUcVEVrVyDoKsjuQYNMXtcQUOnpqRS","J09B6206","J09B","k/wxR+FbjJgZwaRTyZrmHOaHVUdCcDisTvSQOVy","Plettenberg","Plettenberg I","13","58840","UBTkOrJSvcyWVKxilEzpYsJtxYGG+jklnMUCMYH","EVU","Standard nach Anzahl Stromzähler"
"XPQIewvToasZLeioHgnsZHEtwKziMRUFtCnqv/R","lUYWZTJUoBPkSOgkKmEdBwElCfDMVCVtenSZNjq","J09B1701","J09B_J","Y/WoTSW+OCQeUzjILYKTSiyKQWAVcEWZDHlkuTm","Hagen","Vorhalle","7","58089","lJkmBWhhUqDxxHiFjSQSJITHECWD/IRgTTUyORd","EVU","Standard nach Anzahl Stromzähler"
"YWFeZJBdo+XrUkbnyQVKnZOITMDVRbYsFG/UbFl","UEcgBrVzXEPZdRFcd+/FXmlazeGZFXnjVQDz/c/","J09B6205","J09B","QVvvdiqRwbRZbclPmzzZRfqO+TUhDSrKQkMkFDb","Plettenberg","Plettenberg I","6","58840","NMniUVnKOrQUKSezhQQUMPitLgQUVACprrwmYQs","EVU","Standard nach Anzahl Stromzähler"
"KFyTLUYntNusBTJKDWPszLTsTYIcljXdgf/sUYO","Qk/ruXrNpFPtzzsZsqEwQyYRniUThNXCacEiwYf","J09B1611","J09B_J","TeWpXwQmoPisrscSKchybYDebayHVIyzAnovdEF","Hagen","Boele","34","58099","SWGSvEDCkWCGjFEWUYkTbhcHnXMSQXSInqlZbCo","KSA","Standard nach Anzahl Stromzähler"
"nZzJMvVUAvZRhzNreYSZmYmWWfCjHbSpizjQRlG","hswVBZeKXSPcQqcghEtVxRJFqyVCUzLXIWVDGLc","J09B6501","J09B","SmfHIc+TTeVTCdjgGMIClXTRelaQjZld/uXZHhK","Meinerzhagen","Meinerzhagen","40","58540","EPWsZUmiwRHVWJOaUUtYiGIbNKkTkqTJvISQTkm","EVU","Standard nach Anzahl Stromzähler"
"hYjwHSdPDSSAPXcRZIRTQdAHv+RnoOYhSUsETtk","QHIlLAUeZaJPoYtCOso/ZfWQUjACJujKDGS/nXT","J09B6204","J09B","zkMBamRMxdaXRXvXLFL+AQDqRscZgkWkzvSWuYX","Plettenberg","Plettenberg I","7","58840","YKPF+NQvushCWSJNVC/WKyTSVoooiNRVl+WkSk+","KSA","Standard nach Anzahl Stromzähler"
"BrElERKOmMETVjUCWnGUpOQYfOjrQGVidjQJpMF","HUXUqgwEXVSJaS+SqSKQTzCUrvuUtXRYYUFRmSX","J09B1701","J09B_J","YtQeOCVEZQDfcHrnXRkRdEFCpMhUZ/MLLqXcSpA","Hagen","Vorhalle","15","58089","oVqBV+mGQiwGoHJ/+boQCv+ZDBCJMMAYapqAQjE","KSA","Standard nach Anzahl Stromzähler"
"WvJxURQazYXfntMswWbQIRDX/krnTrwVQSNePuW","inpRKAYbAvgHkNVGdlcrTVFFSWY+wnQURJLgRSa","J09B1611","J09B_J","TeXCnjcXOXCNIcEaHQRUEroQhXHNGEOZVmSLoJt","Hagen","Boele","38","58099","FQZmWXjyRTCYHsKSeSxgjLGnhPTORhtFaHiqYjS","KSA","Standard nach Anzahl Stromzähler"
"FIFWhJkOIZDYIlbVslRHrOSUdGRBFVWQsrLrSyU","SoYVnXmqwwjGKiWolIVokBKG/SWXCWVtZXTFDfQ","J09B1701","J09B_J","RRq+dtUyHdAPaWSWqFZhOyIBXUZzQS/ZapxeCXU","Hagen","Vorhalle","16","58089","FiXaCWGzrfVILLaQtAUbf/XgDOoKcneOSSSMmYh","EVU","Standard nach Anzahl Stromzähler"
"EmSHjQRpiaUlWiF/sWBBQafjRLWbzxZYIJSXHSW","DWIOvXQMoEtxlZuLBVUSZbQzBRwZshRopyhcvlR","J09B4011","J09B_L","MrKO/DWIhuALfupCISzNxytvevYiJvRPnWwzhuk","Lüdenscheid",,"19","58507","fASgyvZNgDuZS+tSrEAvZwoIWNNAWTFSWqj/xcH","EVU","Standard nach Anzahl Stromzähler"
"QqYUFfuCi/VzyBdnJzqUoiejDHSgZTZZlZP/Xyp","EhXxbhWwpYTNUNXULtfIV/btyJcdWMIcWxWPxCQ","J09B6202","J09B","TxQJrwXnmkDSgUAsXMXSidyWLEDOgCoWElKqKwG","Plettenberg","Plettenberg I","1","58840","xwVfxQtEKWmfXQBULfjHKDGx+LDYfGaWmQDWple","EVU","Standard nach Anzahl Stromzähler"
"LQVVoRUM/HZBwfFYfjrpmxOtYnwZ/XUeTrWizJL","MMOEGDKwLVoxym+mEgAyvSZmSbfWdnPQQbSKuJQ","J09B6202","J09B","XI+Q+fIBQZFGstsNVwFVVDdOeEUvDOTVXpGVzHi","Plettenberg","Plettenberg I","15","58840","ZSTQZf+rxzZTiATSTQ+PpAjgVJKYbxfZzRTqREs","EVU","Standard nach Anzahl Stromzähler"
"hkQPKhHwpRWUbvdcPZQkZS/KQwddjzATfdyKEdK","NIOYYLGsCPTu+ifoXbSdNiGwZqGZWQZiTLSbXk/","J09B6503","J09B","OAWTWUVofEkcJVGHXpksSvZcVPWSJiUxeTjCDwo","Meinerzhagen","Meinerzhagen","3","58540","VufKMIIVJhTYci+QbzOgUNdikhZQVx/oIWzLo/M","KSA","Standard nach Anzahl Stromzähler"
"RMvIS/NxRWeZRNgSmWyRCLCgVXvVRiPSDiDSt/c","KeiAASfXuvxufWWjxEX+moTwQmdBSwEMXVvEUcc","J09B1521","J09B_J","H/mEchIpTEoGZKjuvNfUS/XMPOpp/XJIRwfWYgt","Hagen","Ischeland","4","58097","TIlGiefRtmXhOyJoDieRVVhDMQxMWXhWEcW+xFV","EVU","Standard nach Anzahl Stromzähler"
"Jse+SXLUwRCMkCzTM/HFSNyytDYstRkdYFwehYe","RmRjexduZtWoXTYXGIBGqKEdUwXtTQMYVT/TjYe","J09B4011","J09B_L","TDLqzYPRLDgmtjTyJeuZzBVBTDcqYYZJzZRSrDS","Lüdenscheid",,"70","58507","SJUPyyXZaoIMSKKAzSVvPWWEqlxNVRXQpVXZwQq","EVU","Standard nach Anzahl Stromzähler"
"'+nVeZWlWUjJqxDyZUWFQYGEBeCsKKaEuNwpGMwq","YIViXmuYkUaDcJbWYlDhWDetnBBenWeeyzR/djo","J09B1701","J09B_J","lLmSoBXJMFSzenGVABMLbYWWy+RmQzVftLtRmcq","Hagen","Vorhalle","8","58089","lhCBUoCmk+E+purAtEZNVmU+yNGBWmldjZkQWSA","EVU","Standard nach Anzahl Stromzähler"
"gYTGxYRDaSRRYESUDtSNNQXXPgTAipQEceViQnQ","OTWWTdYaBKrhqMRbGdyfZsOBivxLfQfUKXMeqLx","J09B4011","J09B_L","cVXjkEjEjjlafaUYIVueSkDAMSIbfSoyKAXdOMh","Lüdenscheid",,"14","58507","aMmVrkI+TNbVsXyMUQItnqoDeIbIakYRvOsnTXT","KSA","Standard nach Anzahl Stromzähler"
"GuyIDEvnRYwLcPVBJvbPiR/QieXfGzWmRWRbETB","zgxFSkQKUvbyBHadsfBQVINZzGTXBTfZJZFNdbB","J09B6251","J09B","pseWkhGCUofLfdzVIcowsQTq/TvgzZ+XdTyJqUB","Plettenberg","Bremcke","1","58840","Fg+nSeQ/TjCWTSZAQCLZtg/EMq+jlIUqdwiYYjT","KSA","Standard nach Anzahl Stromzähler"
"sGvURPaYsZmpv/vFENySlLyKwdfeiRdJnVXcaWC","tCYEaYeQWABYTKLcfLWJfshQYiXDOmeGAqeCSXE","J09B4011","J09B_L","kACalkIVBljGpaZyO+ZeYUXJUHANRXcJP+SSHv+","Lüdenscheid","Lüdenscheid","3","58507","swTrIRWOhmCUDSqDwaYeXLiTVouWwgSpGXcbQnL","KSA","Standard nach Anzahl Stromzähler"
"koXwxYfTRKwEEkIHfUIoUye/ZTPYXKXXlVMchXd","uRTJQ+WKWSvUlnYTqGfR/nmTCXmnZt/+AlKBWTk","J09B1701","J09B_J","TxQoQkZEugGVPKpyn+IVizgstNwgrYyFPYl/JYL","Hagen","Vorhalle","3","58089","BagjrLOGVumENECyvqVzj/QJXPTJBcQykyySTTO","EVU","Standard nach Anzahl Stromzähler"
"WlIcarG+EQGMOQRVDUZQOgnZZKRDhTxfutZZbtg","XcaeRYJhqWxQktKkUSfqERSFoYvyXxlSq+ynfIk","J09B1611","J09B_J","iQDcQWcvSNduQTQEQoeYFtstXMdOOWZVjWMNlAR","Hagen","Boele","29","58099","FVwNHZYZS/S/izbZ/WmGbfRNYQWfiBaN/XfD+tK","KSA","Standard nach Anzahl Stromzähler"
"DAE/AeZuQUzVSX/NVWOQZFTYUbeSDRuhNm+qWEm","dRowJcZyLD/YUjIQbGgsTXthQhK/yThJZRYcDSe","J09B1612","J09B_J","YbAQymWSSBrSk/MoXtSviAYAWayXVSlUhsTolpS","Hagen","Fley","27","58093","gStFddsRhjpYmHCXJEuP/ZT+lFyLARSQklXTSQd","KSA","Standard nach Anzahl Stromzähler"
"kBAfzXEluckuSYSepvzcpdPFgEnLThO/mWAgAdK","GbPPEJzAORLrEevGlQusri/ERuKxmO+NxYdXTXJ","J09B4011","J09B_L","tSRYUFWvYZxzBYumgRRhpPlGRSmTepHCQRVwtRS","Lüdenscheid","Lüdenscheid","41","58507","bzSPYyocaUxQHJTxoGGlISKXYMTqSYQ+AoAkGVZ","EVU","Standard nach Anzahl Stromzähler"
"pETRhdolrWjKyzZ+rxkHeHVatOmGxVVvBCwLWWn","XJdmuS+tvStT+mUqYTqtlGOSQCVgQzZmxTlQGhS","J09B6505","J09B","XVUvgGFPJ+lvPSWQkOmTp/fxrqRXvrTLYZCBq/S","Meinerzhagen","Meinerzhagen","21","58540","ZcBUZFhvY/+UMyxgHmvSHPFkZSEyMYPSnViOATG","EVU","Standard nach Anzahl Stromzähler"
"OOBJSZ/SsnIeNIbMfYPJeCdQeCXUpOpRdTQEcdR","VFRrkkhfWyYwcCeQKjEwXEKbzIImdUqqYdRLkmU","J09B6502","J09B","'+QYsdRRTIZAWUtAyEU/W/pOxjr/wXTEV/UQSMNX","Meinerzhagen","Meinerzhagen","15","58540","dsXtnFSPvVseXenQfdBHrZUmSus+nUdQIBZP+Vq","KSA","Standard nach Anzahl Stromzähler"
"ZuQwUBWbKIpW+HDRUlUgTAWpCQvRtkOLKJgQn+U","KivYjoUjtelSbVUJWtN/vqQeLNMjERxDcgW+WZk","J09B6206","J09B","PlDGQojUBL/IYhYXYl+QwypSUnXOmtRoBMZaWnq","Plettenberg","Plettenberg I","29","58840","VSPtKaqhlYUZaUdgrQAYBgS/bLriiqnvkIYMASv","KSA","Standard nach Anzahl Stromzähler"
"MZvBYHaGYnKUiyViRXQAec+COJPUeU/PdikbdZT","'+EhSFRWVoMWfYYWGtkTzylMXqQFIQXuZzVDDlDW","J09B6206","J09B","'+stpNnaWfH+OXPNVyjUbXKSw/fTKAVQZvmZSrCj","Plettenberg","Plettenberg I","16","58840","yidIZMPtLXTsqLYUGQBqUojDvnHssV+wXSQohnj","KSA","Standard nach Anzahl Stromzähler"
"LCWAENtemrUVfnqksJTpVrkSCTxl+DSKqxnYMgq","mExjdVoiYFhQlDnVrVNtPtBSVWMiMrNHQWviTCS","J09B6251","J09B","dbTQzfjVqrESxEVncOVUiHkRVwIRcZhBPIAiEIm","Plettenberg","Bremcke","13","58840","eqQjRxCzAG/fPc+TbOGZmlkRKAZdUOsXeRSPiBo","KSA","Standard nach Anzahl Stromzähler"
"xj/qISBTST+EZQvjyNMSNNwWSynqbfPQwcQ+pMy","ylQjKYIxuSwjEWlQVpOAHlKUGO+bLcrSjcYgXZt","J09B1612","J09B_J","MrOhYRkRYjZhLuZwAh/ScdxYCRUvIDanJUhp+ms","Hagen","Boele","46","58099","dOWeIxkQT/pTFVekdYAjnVAUShYLTIMgaVMWg+j","EVU","Standard nach Anzahl Stromzähler"
"eDZtZUbjs+hElKJFRSdHVdY/bWMmZpZwSxBZrrT","WkyveACvDFUVzHZLTVOSXgzgbVjdmDlToEEAKpJ","J09B6202","J09B","elPrdjMSIoESEaTQdGhi+igIHXOIYeMQGWvGnuP","Plettenberg","Plettenberg I","9","58840","JQZpwYToKPGmUCYmRDTXNXrQ/ZjxovEWyvVjnRF","EVU","Standard nach Anzahl Stromzähler"
"yvHYBRaXNn+eQxuBBvwYQffuUgkOjRKUcpyVYAb","KLxrZwoGTIUtaZzfGhLXRgUBOkHmSOrkGSOvZPQ","J09B5434","J09B","iQFKZcOnFMSWzojUVCCwHrUv+FDVzpWXDXMjmXl","Halver","Buschhausen","19","58553","uXvVmMTKITeehxSGXqRyyxUuYRYkSP+eq+JRRWp","KSA","Standard nach Anzahl Stromzähler"
"SKiTZurXnRJKBUBCpwLuJXiJgsVDadjXWwAakXX","NXEGXobpLGcckPUdGShDt/SONQWkzvHQtyTZVqm","J09B5432","J09B","bQgnresqahsOcpasjoInQPRUIBSVrecdXByBsYa","Halver","Buschhausen","18","58553","WzXnCLLxugpmtGfQDXqXWjSSjydfZQOPnubHddi","KSA","Standard nach Anzahl Stromzähler"
"kSWDCzXDVHuRJE+LSWgHdf+Xsv/CSYXZXwObkrY","vTDVQeToiIckbur+YRSORJAKuZXRX/ERJWgQYvK","J09B6503","J09B","WrHOSAzdSnRgmlc+koRzHQQpqLkfJDGXaQbiPzQ","Meinerzhagen","Meinerzhagen","3","58540","tEtnkSMvKAHxxNBAAJrkcSy+TCXuqXjCfn+RWmp","EVU","Standard nach Anzahl Stromzähler"
"aPofQLjmjgUhyjwZtbpAkkwxBaltfejicHwczgS","ATSKzwUZYsRFUWSZxSiSfTiTGLIrEEmzuVzrJaZ","J09B1612","J09B_J","WQASXZYsTJYisgdzclRVzFUYyMZWuZ++sbmBHwT","Hagen","Fley","22","58093","zaq+TFQFVsYkbNgfmPnXHImAOaTlrNZFTVYcQLT","KSA","Standard nach Anzahl Stromzähler"
"XSIuVGoMaqXc+FrSd+BpMBXhcWlSFDWSLwRiXXs","hCZUqBQIVLFZPzUUEBTBHVTRywMnQwmLsB+OjvS","J09B1701","J09B_J","llrQkmFBugOKIbTQNSQPsLFQDvlLckDWxRnqtpE","Hagen","Vorhalle","20","58089","LgFWssrMUHnyOXybYToxbfRaHcWWR+XkNpjzTii","KSA","Standard nach Anzahl Stromzähler"
"yUy/VBIGD+MjJ+wKYMayqUVhluqRqHdULkUDWaw","HxGS+hVXYHlSLYKyNbU/xqGuNjsTqMZVeXxUMze","J09B1612","J09B_J","iqYNFSqTme/SXnBWRKqdqiIpkQtWcLgxKbDDtvg","Hagen","Boele","69","58099","pQRIBHWWxTVVyIZnHWAVZVhcBQCqp/pyQkrGhrc","EVU","Standard nach Anzahl Stromzähler"
"IEWFBXKAATDYMcNBXKGIhpYcPVdAclPRYKwbdAT","WxRCYfRQGVtNHGtQHPZIZmHVRpVVSBy/wlVnHbi","J09B6253","J09B","TebRZQlsVtuVfcpQrKKiCfRwUVhaiqgJHoVyWYs","Plettenberg","Bremcke","31","58840","kYpnoVZQQRxEdcASoAKsUzIhWyl+jTvd+pPBZdY","EVU","Standard nach Anzahl Stromzähler"
"koXwxYfTRKwEEkIHfUIoUye/ZTPYXKXXlVMchXd","RDgtWoZgHWcbntZtdgaRmwWZVbyfzMnoVLDYcOp","J09B1701","J09B_J","zJmSUTdCKNZVYjVADdNjFoTXMavDVV+UTsRxpGP","Hagen","Vorhalle","3","58089","vXTVfaBfzsgXNkMNGoVWrjnERO//+GaYrBXCR/n","EVU","Standard nach Anzahl Stromzähler"
"bfZtg+jQTzHYbaXWCeYYrSTbZWQPFYinBjshTRf","NWUMRkxnGTYIMexDSePjGTsdryPUXoVQDzXWzRU","J09B1611","J09B_J","JwQBBwZkewXcNWWQWzAGJgkTZLCuaLnMKYVxt+S","Hagen","Boele","37","58099","svmojwLmgRo/WII+OVWXUSpFAzORYuRafsDT+lh","EVU","Standard nach Anzahl Stromzähler"
"qsNXKEGaMEbshCUc+IQQNRxCmyYbEwTcs/ZpAdW","eftiBmprLJXBnPqDnViUNpzCgQLecEzRHGjQnVf","J09B6251","J09B","PKAJcrfSJjxLYtigldHOHPFSKdrbWSTgVOpzZaK","Plettenberg","Bremcke","15","58840","vxdAoXHZtGdLpTOx+YtdOWSevoIYOfqfKZRVwqT","KSA","Standard nach Anzahl Stromzähler"
"SYxrQgEVkFodasdYOxTqzfYOrafPVRSACZhAqka","P+rmxRDDWAiRqtnXbljRlMYBVSxWGzNhXmIWRUY","J09B6204","J09B","qWTFcPTFHRGTYclqRYSqUDoyEkRPTsVstLeZRDk","Plettenberg","Plettenberg I","12","58840","NJYZYFxOFWltaKfcvzueQAVRVWadoBJyNQBCNGV","KSA","Standard nach Anzahl Stromzähler"
"zzyYcKlNeTtxRIJDzdwjWU+hhpsvLWQZ/QXUcgn","GqOfDCRlUEDftGQFxZdeflpFSMD/xUgOXacQnRZ","J09B1701","J09B_J","lluVfSrXkW+UGyRDWBAt+N/nUNp/wJUnVEoWuEb","Hagen","Vorhalle","25","58089","gvdZTnBIvFLeWxnvQPhXR/nZYuNAdNIhlm+KIUW","EVU","Standard nach Anzahl Stromzähler"
"xeSUfLRqULEThtkaRzWQQ/UwCsHd+jypoBWvjXI","LQiQvjWyaZVVEeE/eeJVsVkaBiDwtYNQLWo+RuK","J09B6501","J09B","VzQTiTarSbqNVTzuGsGWxcXCQaVCTUXKQDLhuTF","Meinerzhagen","Meinerzhagen","12","58540","VpnxVBSEWfYefwlFGdaQJWgEmwEhIsZFJvWLV/h","EVU","Standard nach Anzahl Stromzähler"
"YVCNZb/ZvFmPuaWcDnUIuGREWOZZriBzBRowIQM","DeJURBnwaHWWPIVqmuxVwANDpTwAcQYemWhPflR","J09B6202","J09B","woShUCXrkdMErdWQSlVYIUbBFeHIiLtVsZvuKmO","Plettenberg","Plettenberg I","20","58840","'+KhiogPQlCBBQWEpGRDzzwghnqqakGCtlJPPYUV","EVU","Standard nach Anzahl Stromzähler"
"UBBWZsUXIR/TqHIxyQ+vAhZ+mmCLQEbBtDP+hvZ","xLZjwQdnDTQhcohXMKDHZwDniRsQW+SO/RcZOFL","J09B6504","J09B","TedpllyfZlHVTKwQsvhVeVWlSI/MMejPMTwulVB","Meinerzhagen","Meinerzhagen","11","58540","JeGZQtpbjOXfTmUVWQWUUaNAtDxuokRMJGCLerd","EVU","Standard nach Anzahl Stromzähler"
"uxyk+SMHoCmQFIIZGUVLYUDklaPwvRh+BCbPESI","eFUpMCdurmuZCUdTQibZYsVzcCZPlIEPoogif++","J09B6501","J09B","LgVzmcoukZWXvvNftCkQSoYWYftwyTJQbcYREtl","Meinerzhagen","Meinerzhagen","32","58540","ZBWoYScxGQRWWdUcOXuqRNyMlFnnjqFYsnqL/HH","EVU","Standard nach Anzahl Stromzähler"
"YdZgW//XjsyXJXSVSQQyUeSeTYbQBuSYySTYDQv","SYUvaSTiC+arWKZXTJYRQTUrbRqaBdGdGRgqvxv","J09B1301","J09B_J","VTwOIWyfvOcWSQYhbbmNhEyQFVvWhjeVjTXdRZW","Hagen","Innenstadt","65","58097","wdkfKYmdGyXLRxZmJWMxUAkOSPoNZuNNsUgOeSV","EVU","Standard nach Anzahl Stromzähler"
"iTpebfdyDzWkvOWSWrrbLbHVmKGssCxUWYYckYW","spqidSieQkDhKWUdiUooUYByVThJVuVrIuTTHta","J09B6501","J09B","iqdTbSCqQJQULOifhQHXQVuTwEYOFavoPphe/u+","Meinerzhagen","Meinerzhagen","17","58540","eYPSVwRtiRTEHTTDSQUy/nURCbyWce+GETGFzOX","EVU","Standard nach Anzahl Stromzähler"
"pdeMmWwgCneZgQAOqcRKYvVN+jkWQgEeSpZeZYT","YuOECHhQrcwGBXGcJCizDTptttcSodWXTmbQvs/","J09B5432","J09B","bsVQVqQybWGoPYYdXTQHeTYxrG+CSTNdDBUVebt","Halver","Buschhausen","7","58553","vIlwNuLvKhMErURehfdFQDsUTfj++vZfdXuQrOU","KSA","Standard nach Anzahl Stromzähler"
"alUfyXQNzCdcTURA+JhbR/btTMTlTwmrwQygAUD","YZJZiYc+WF/XBtkrSaUCAFJJYZbScpmWRBzRDEY","J09B6205","J09B","jVOAcSHgCtKfXqcSZCqzjocAarGFHBQoSsmY/lp","Plettenberg","Plettenberg I","1","58840","/zXAZcWLkSpZYoXVtJJSCsvWUWQCQ//wfQzSWBT","EVU","Standard nach Anzahl Stromzähler"
"IEAmkXZUVWYQhkSHhanFUUnOfTKSlQ+v+qOUZjX","CFR+FyPUXSRwyQvTZYWqvQTUCmZrBHvDyRAdfPo","J09B4011","J09B_L","zkVWP/u//hnxLD+qgYndbSeVihBOxSWXAxXTIoI","Lüdenscheid",,"84","58507","UIbNaVSgCkacDXNjZgzDxdacsMmKZeCRkTgQllK","KSA","Standard nach Anzahl Stromzähler"
"HWZmhQVhHEkcZvXkUklmtegQSQLtivys+GPAxBj","PQfiwckZXURTk/gYWVqqlvUOpTyYzestdRxnqSy","J09B4011","J09B_L","bsVyjINMVHJacVi+WQYqsHvtSLBTvdCSXbDYpIs","Lüdenscheid",,"4","58507","i/WPYZqLbXSWauQJZKOfJISARxQlpqYqBlyYUtp","KSA","Standard nach Anzahl Stromzähler"
"gXeNxtANYXqHzQvHYvQpQaRpEUSbeosqDzyPwRT","gvXdVZhXUSVWNRlqfCwQKOiCYLzsazBBOZYyIVn","J09B6252","J09B","HbGMvPXeOpNZJU+UWGagebnzWtdVYwwSEHwdQNF","Plettenberg","Bremcke","19","58840","SlPUScRysuSeLaIaZtERkvTPLTceUMARUtiwUVS","KSA","Standard nach Anzahl Stromzähler"
"s/SpinRiTHRoyTZZGguZwkUqICYDLumrRRUFWJI","axfWmYMxGp+qWjGeVlQfdpTTMvRNhxHPkUZQyiR","J09B6204","J09B","iqgYOWZogtHBWLMqlufVFdyxOWMkJtXTgjZhUNV","Plettenberg","Plettenberg I","20","58840","aYubDGkVZRTbQcIKBZytawoOiAisVHYDnFQjfcg","KSA","Standard nach Anzahl Stromzähler"
"QTGnKXEqrrclSywKyKUXsh+SIckTFSjXBHeTZyE","sQaAVvhhQjPFYPXHvXfi/eWHxxoCbLVPrYQppFU","J09B1541","J09B_J","TTBbWIuVXfahbNrUTxQKFRf+jCSxTXSbzJqJZFS","Hagen","Altenhagen","24","58097","AwQyKYsvgYrOS+/ooqMZ+kvMofTsATZ+cankcQp","EVU","Standard nach Anzahl Stromzähler"
"mYHtfmrhkaurHIBTLWKs/wqcIkqzETYYHQmGmB+","'+g/zTAGWJTQMcEXTZmfoCVLAULUlUJ+RMHdcxcK","J09B1612","J09B_J","fwCDMaOwtYaVcMztLtlxXTdzNsFzJEsAoZGqeZr","Hagen","Boele","2","58099","PxVZhoIqeSpGjXpTJoVuzDZU+UbezPVhKgQnOmt","EVU","Standard nach Anzahl Stromzähler"
"dSviYzv/rUomsSYbeI/vTSbVmWJtbSBWPUSEZdD","ZkZQLSDSQEvSKQbZNpXF+mBBHrWfAtvEQ+lWnJ+","J09B4011","J09B_L","veEyOBnZlJfvYmySrkhPbYHWGLukDoauPsaGyAO","Lüdenscheid",,"29","58507","hdrfxdtaUAmIPqEiHBTTPVQuOKpdTJYEwtSRd+Q","EVU","Standard nach Anzahl Stromzähler"
"pX/DEZRTamHQ/XIGueVhZQlBGMNGqUARYlShTYi","QMaZ/gKeaqsUKyjJCFJusKdCpYPlRDBXNuSuWDI","J09B6202","J09B","IKWsoOCUNrayYirUakd/krKpmJgYClMZRBL+rSd","Plettenberg","Plettenberg I","19","58840","nAdSpWIIYUemfeNJofnUQZKbWZ/QfoUHQlUJTUX","KSA","Standard nach Anzahl Stromzähler"
"ovRIsVUWcvTXXbeQnlOIKOaRwuzFKKIZZbDbmbN","LSQASPfeqLtRWXMWrmRLyGfQfLESDnWQXQzvTP/","J09B6205","J09B","zJysRQXDMtrtFXKIaanadW/O+iYIZXVGnTUXiRI","Plettenberg","Plettenberg I","32","58840","mfYWSbiGyPsIrwyaAqiGwecguMuVgzBgJrnWeAv","KSA","Standard nach Anzahl Stromzähler"
"K/xP/HvzdWHDVFSpbnMXUq+rUUmWYqDYKAzyRvi","XbhdMAindgYwkATKYCYAtvsatBaXgDlKvilgdPO","J09B4011","J09B_L","NVhSgEoUKJYZGrGXuzNBRGTzuCC+boDTQzsogyX","Lüdenscheid",,"49","58507","MzTeof+uceaLckdfmPVWGv+gWiWY/UQLdXJSYln","KSA","Standard nach Anzahl Stromzähler"
"MmnBWLMPcekqmxVZytMhhxrWXoxtmkZBhuJURfV","YWAQUtbzfAmQbimVQXDGCSSVeuICSBTaQdyIQNp","J09B4011","J09B_L","woUXBXdvbdgS+QKQsSUYylgPPg/JfnXeqYEXtp/","Lüdenscheid",,"19","58513","rEJFRqLZrQkmmJNSZQcxfuXa/PUHbIbZ+mUphhw","KSA","Standard nach Anzahl Stromzähler"
"X/GVXRXV/WUWSbFsbzAtVdQpCTmQyRSSKTkIbwn","OfSEJoq/PvWokzPqXYKeEfRhKHXPC/dyUEdgXEV","J09B1612","J09B_J","SmqyeDqY/VkUyihLREnRZkqRXYaXZwRYAVMHKIz","Hagen","Boele","18","58099","D/mDhgBBMUmQwWU/WiDovTrIXOOUSZQEZWElanF","EVU","Standard nach Anzahl Stromzähler"
"KLcKsufuWlNRQQSoPjTRYhQYARCuIgFeyAGWrVw","rNKeUcHRnV/aiDLZSOjYnIi+nZsDzRfIxZOKTZw","J09B1611","J09B_J","XIHBZVXYCdKobKHUjHlooVeDLPLGEDBPIZaLIlC","Hagen","Boele","51","58099","ZAzRRZxnaTSNBF/BJflwXwzQlYVFjbzsWSWDLdc","EVU","Standard nach Anzahl Stromzähler"
