HAUS,ANLAGE,ABLEINH,TOUR,ME_MA_ID,CITY1,CITY2,HOUSE_NUM1,POST_CODE1,EQUNR,ENTSCHEIDUNG,REGEL
"TWTOfQXkSjlMMQQEegcTaRWLRDSsEIZrv/Fb/+n","hESMewHczBztQXTfTKOAAoxsDfZDWRYVBeURsbW","J09D7021","J09D","tZtXRulNkfBZCelexkGlYaJUimEUMhYHqSBJQVZ","Herdecke","Ende","103","58313","IBMgdKWBhGTQWIZzTlZHgQN/PfaabnnUBEcZYzS","KSA","Standard nach Anzahl Stromzähler"
"YqCjcRAqsqkIcWEsY//wmjvxAQsevXjfXWQUvSV","oFZpbnwNOJZuWJggWVXVVHfTnALDvsyVYGTwYzE","J09D6242","J09D","jflomT+WqIYYmzAxkLUeHOfxciYYWRWIaDiwtap","Plettenberg","Holthausen","51","58840","WzqdxYQduTrHhBHikrrzUVwUmwEOYimJVdlhoZC","KSA","Standard nach Anzahl Stromzähler"
"aQfVxiXQYVUlrSSQqEuZrBZiTDumRZji/gZBCtK","HtUOIYdEeAwmtyF+SOaaCDnaXXSfQSTTWLWWcAQ","J09D5475","J09D","eUhYihsNSyxj+RddEZsXngWSLbJP/nscjCNnVID","Halver","Oberbrügge","41","58553","eWFfsRkXMUnczmsmKf+mdvwXdGjzsCQGvFBPGla","EVU","Standard nach Anzahl Stromzähler"
"SQPuKW+jkfIUVXme/+SXjLVi/kyTwGVQZtrYRMl","'+Qk/TyGve+fXPauVmXOSqvWIbXVntFHlgH+TjoW","J09D7025","J09D","xdLAgymILeegjVnQVVcgPlpYBhymCELzWvfWW/Q","Herdecke","Ende","60","58313","VBk+haNZqGkiL/OywkX+UQTpWIvSpbQYfj/uSGX","KSA","Standard nach Anzahl Stromzähler"
"XzuDM+FKUjwfTTQ+cXdbXYRPPJGdUWRWSsIsdtV","QPZHBjwRxbpzLSZzryaojRXUYIUztZedHrByrEQ","J09D4011","J09D_L","QQRVzFqlpbRzWmNcyagYdVXQHoJSfNbMYsSHcwX","Lüdenscheid","Lüdenscheid","34","58513","NRDoWOkwstOWVTqkrfIXfmEhHSrYqDQknFdeVoN","KSA","Standard nach Anzahl Stromzähler"
"cPeCrTjbOwIKW+HZKyYDUfrSEXsSEyevXsMFUux","MQvSeRBZvTy+RHtdMZpHoknwKTLYRssUfZhcFMh","J09D4011","J09D_L","vROfPLVGfFBacWZxTPqWYftYtSMsXevIfRgOrzY","Lüdenscheid",,"49","58509","wxuuKXQM+YcQJRdMXIjNRvZUIzIYUJThoFSPYpB","KSA","Standard nach Anzahl Stromzähler"
"jZMpKSAJUNgYXZVwIPmUkSeLUCYTaWTLkVGYZVc","ahXAgZW/gcQIVfZrKYqyTZSFiACLZxdhUORLQkF","J09D4011","J09D_L","Z+yPPNUQVNQQmlYQvcAShpSDDtBzvXQHNRnOZvO","Lüdenscheid","Brügge","15","58515","EhmgtodpwgVgLgqZVvQXqYmvxeQxQkKcEplVtUV","EVU","Standard nach Anzahl Stromzähler"
"SQyYvKLfynXyIfLZNyfSSPLTQTyMRWYQPQGUnYY","L/NSYRtFBVsAXYDPVOQCZIYQVTYNNqMYisYupiG","J09D5473","J09D","ESpOUTKWG+wFXEWRmKDkTFQWBIXlKgMX/jQZseP","Halver","Oberbrügge","55","58553","bzUznSQdUYSIkCaQQQjVdMgnYZrGzDFTfIVVfYd","KSA","Standard nach Anzahl Stromzähler"
"/XbxUcCysSjSZOJVhXz+G/TYxXRVImwpqvGBFcx","RqmuOTfeMQvJVPyILVHbWA+RZus+LN+eWkybpRU","J09D3301","J09D_J","HPDTYUsSzHIzJVePPU/MgNRqkmn/mjlKZaVUPKg","Hagen","Garenfeld","21","58099","'+QgbHMHTkQwL/dUUZZXHlwHBjJZlGSUXFjuRXXL","EVU","Standard nach Anzahl Stromzähler"
"k+IgrXpnOoGVYpYxivxqUbSUITeRYmKlHFoZKVT","TKZyYDOhnsKMdYngOWZnHndrnoV/ASCuJNHXPcV","J09D6241","J09D","ZtBSPqRZtXx+YWhmYNgqCsMvTVwQtXSKjTBHEGJ","Plettenberg","Holthausen","45","58840","KYAWQDHqAjoY/eaVXQhXWrYaiVR/dQYzl+TZTSL","EVU","Standard nach Anzahl Stromzähler"
"XxUQS//ESHwICJDSehYZU+StZyugdeyJQVwWZyI","LBTUejEvcMKQYxxHnXZXXXvxFVaiJOkWhbFTuYd","J09D3013","J09D_J","RJQcFWLAEkyvkToSSnVRxeHYdluCHDqprWDUIoj","Hagen","Hohenlimburg","16","58119","SnNOy+RkVVOzXdbVjZolHRXfUkulYTrFpqBUWmY","EVU","Standard nach Anzahl Stromzähler"
"yjHkddTYdZYXYVZhHdoCZufiFoXKNkqZSNv/mjk","SmFZBTmnHKZ/zEURZWUKDlXXvSWwaJIDXzkZAqm","J09D3301","J09D_J","RjlEpGVjXuMeWVzukkIVSwSKQVeAJO+INHbDgPM","Hagen","Garenfeld","1","58099","/kQAPIgFsFQkPPKtgSXSVTxZvwXAUXNEkiDLXnP","EVU","Standard nach Anzahl Stromzähler"
"UiLZ/WXkcFnYUsCYICwZVqjzKqdAGlGLPWpRNQf","pLjGdoBRsgWiUdNDwdMoUX+UnolWOeUSWEtQSqX","J09D3011","J09D_J","PUluJHyYuTOtYRsDbWdPWjVgvraoN+/OPmXQXzM","Hagen","Hohenlimburg","102","58119","RLhUsVbJBYOpRcUlQTrTT/GWQQhxenUUsTJHtHY","EVU","Standard nach Anzahl Stromzähler"
"'+SNbNzgQRYTRYPgzUV+sCyyWWqJVSYBdZuNvZLP","UZNScBIuRJRT/iUfMBWxjxpRRLVXGYledMRKVep","J09D3301","J09D_J","/FhRqYUyRBmHpjZpCClReUaMTkoZutVOf/sWhfS","Hagen","Garenfeld",,"58099","TSJUREnEtzrVedtTFEqB+FXTLmoneUSoPLzfGxM","EVU","Standard nach Anzahl Stromzähler"
"leeUSGWTvGDMTNitX+OHaHGlRIXUXjKrtXeGZoA","sTSWYAcNL+zDnbzKRlanASQfVunBTPzNciFOCGX","J09D7024","J09D","IUsWSVMXQedDwLwvsaTReUWZqtJitKnCAWqpOTk","Herdecke","Ende","20","58313","jcZTgfWXZxjCVemyifHllEyCUXgcWUXQZuQ+IzT","EVU","Standard nach Anzahl Stromzähler"
"SvoKYeVVy/BXvkTfyFglzRBQuRdftvMvcukfyqQ","BTYSFXMGSAMwJDNaD/+TB+UEVYwwTujhhRTQWOa","J09D3013","J09D_J","jEUz+sRQoWkaUZIAWruZzfpSytEhLmUYasAtWRp","Hagen","Hohenlimburg","30","58119","ibbfaWVRE/hQopMRBBqAgMqRPbuXxZWQIghK/HR","EVU","Standard nach Anzahl Stromzähler"
"vIzWXUGGcuEiPnUpBwZUhafOfYqtiXgdgWsFmSj","OwbXEWCTbvHUhKmdDuiVUASxSFQWSeGAp+Mx/ta","J09D4011","J09D_L","CA+UhysxNIDqnRtUVrhUTwXdeGRTjScqZkIYZFu","Lüdenscheid",,"17","58509","xxnsPQWUTcMMmcBFTOYsWoWlkHRYtoYpqYzcWRQ","EVU","Standard nach Anzahl Stromzähler"
"syZajrnQNCYTRCUnVQHTRQMdhlGUMHhPnRXAMNr","iLjewhZTVQqTdUaUVewTlzEvNZBLRUU+TsaRD/o","J09D6241","J09D","qhZxQFkQVMWEnKxQRSZOzTdGsbuQqSYwURmjGGZ","Plettenberg","Holthausen","46","58840","QowTGkzrdZT/tGR/ZeURQJKCFwQwsTZY+RwEmtp","KSA","Standard nach Anzahl Stromzähler"
"cZUXeOPlwGnEXYJn/oSTcLOApoNFZYEhYfM+KBx","WXHWYBcjoodWxVqLPCXhWYNDqJHnRDxVHEsoGBT","J09D6242","J09D","wWWMqjtnQeXA+kvJpXShSUKdhMkBpIdH/fKPOSU","Plettenberg","Holthausen","8","58840","VFuDYMhUDR/YHUPaZCJjYfxSroWoDDuUYxSyXKR","KSA","Standard nach Anzahl Stromzähler"
"WKCnKNkNkDc/uRcoZmNFXxIscyzJ+GhzqLsUxug","ZBQWODWUqXyGhXDYXXRVDKnXlwflWrIJxuQoBRR","J09D7023","J09D","VXccYvNKiZqRB+RBUDOSusUeXFQoYgYZUhgWeVP","Herdecke","Ende","26","58313","KJIaUrZUwIIPQfVYzXhhwrAUrZDwDnKgpZqZKSZ","EVU","Standard nach Anzahl Stromzähler"
"L+LSSXbQUhQ+pQSQcchPdLAcbFBRDfqHhYVxBSJ","KcmknXMuCBUZdLorkjRQrRsSUjRLWSIjOMYTXTT","J09D3301","J09D_J","ZQeS+CfYg/pTvIjQbBUmz/YOtyBwoLNJEUMVjQg","Hagen",,"19","58099","ZcQeGyAbUTfmUAwQnzUlIdlnwAi/dROXpBYtkUo","KSA","Standard nach Anzahl Stromzähler"
"tgBVXnSSmUNYKmeSDTYhWUFRUCOy//PRrWzDs/z","XnFsTqABOGmSciPuZeRwMFj+q+wTWKAezWuyVAr","J09D4011","J09D_L","XPfCJIQEpioNeJOSUIzcrkXXFoLkjfYNyvHkOma","Lüdenscheid","Lüdenscheid","4","58513","TYQYFYxEJsHZzVqZASVQnRVMdTHOE+ufNUaOTxL","KSA","Standard nach Anzahl Stromzähler"
"aVopozQLgTGuWRgSoICYYVFWqkfDkHeZjbyVYYj","SZjlBAtATPxaTjGGyCwXjTSUYRRXWUStHqDaALM","J09D7022","J09D","NEnGZLYDHGYTUrYRTWUQovZubhS/iZhZeUWCEfa","Herdecke","Ende","112","58313","OLrXmFEP/vSFtapUROJwWDnWwFqHERT/LWPleTf","KSA","Standard nach Anzahl Stromzähler"
"OQQFYzJsvvCHCVYnEnTumOBmWugYsZieKQZcLUA","wjzmaRqrTSBuTmppwBjwKuCv+yVHUOipxqVqpuD","J09D6243","J09D","UdaVxYTJORBRzfPRaZoCxTz/KX+XmBnTSyXBYFu","Plettenberg","Holthausen","37","58840","EXaTgPNUoPWZdCVldQIUYkaQgbtKPJtCyMXVwJx","EVU","Standard nach Anzahl Stromzähler"
"jkYuTiQxfYDTEPOUpqUQDNoBdRWIyzMc+riTlzU","qWOZPDvkYXlTTjrCdHweJSRYjmFnCTEuFJi/uZi","J09D5471","J09D","'+YDYABSjTLOkRhqh+cLVxVPmYqVOoepRxRoWyhP","Halver","Oberbrügge","20","58553","PSnTyGDFRYYmlFZ/TQIVKENOZtLYUQINEXWYXpu","EVU","Standard nach Anzahl Stromzähler"
"Tv+eUEBxkZDSjgTnSqZQeoxTSuZrbTeZRxcoYGu","/YiHewQQjjbPoNkIVVww+WzUshlyNvBqfYZRlft","J09D4011","J09D_L","YHIDsRZSBxSKvSIprPIVCIITdpsVgzTjAeXeLfA","Lüdenscheid","Brügge","9","58515","RhybiXsuuxNNTDRfnrIZTiTz/Ygs/prOZpoqQNW","KSA","Standard nach Anzahl Stromzähler"
"qbBdVwrPWJzvwVbSAVZCFcRHuOZdLSUlORdInXB","S+oHq+S/EdXRYaPwIjcQMQRqvSGTxKbRVgeZUxU","J09D4011","J09D_L","CACUhEenAAFIXiKWTXYUWc+M/n/tvCOZNKnJRZs","Lüdenscheid","Augustenthal","3","58513","JTgU+FaSoaAU+zk/RouHxtzRtOKwmCpOYXVFUwT","EVU","Standard nach Anzahl Stromzähler"
"tVYAileSLQuBfSmn/GWnDTbPYXRnTUpwknJohos","yvQiaRVfqCQmCYRZWORPnhsgYVwbAwZnoplNadO","J09D4011","J09D_L","VoSxMIhAiKjkaWqihyTUUpelBVVWqFHaiddeczi","Lüdenscheid","Brügge","229","58515","TuOQIQnU+/KRBLX/qOtTYifuov/eZBxR/iUbkm/","EVU","Standard nach Anzahl Stromzähler"
"lNwwlJlBzVKsMQjZ/PXWXATmUXpjUUzuXWmNAUL","/qSuQTZFQuXuFsqzQaE+TXVLYodRJABzfTTCzXm","J09D5475","J09D","AqXsbRSIRUSnfyQygGlNqjWXyygXbhPTehcelSt","Halver","Oberbrügge","24","58553","PqQZloEkZJXZ/UpOJpCjTQXndjJWGagmSdsLHX/","EVU","Standard nach Anzahl Stromzähler"
"LqPTDzAvvpZtiUZuuewHUkRiFgyYcYQkkDavxnR","xLVWAofGOiTWYSdLsRZUbz+GpdMxNaOOiwkaktr","J09D6243","J09D","WgSZc/YiaKRWyLTODglWQxZeqByLntQWJ/oXcLt","Plettenberg","Holthausen","15","58840","QoRxhXglhWycTtmVmoDdPUeyUZYiTvRjtcFBEiU","KSA","Standard nach Anzahl Stromzähler"
"vCHhgUMcwsMsHoasGsbyHoFX+uqJn+zPnuTIJCW","hOTSTjCd+jIhYhXROnpcIDSNKTa/cnNmZYiYEUv","J09D6246","J09D","ujkVGHXlxFGRkUcMSQXoInfBogrPXHaWEi+URYi","Plettenberg","Holthausen","39","58840","jBRFZV+kKbKbTWSeoEbdp+QvwzrdSdmkgIDxsXl","KSA","Standard nach Anzahl Stromzähler"
"SQyYvKLfynXyIfLZNyfSSPLTQTyMRWYQPQGUnYY","qIOmhefFSrjVDGO+ICtdVHajW+hnorbUjjStTPQ","J09D5473","J09D","SAZmWJO//NSVdB/BgnxXRsscjZTZeHLXNEMDVhU","Halver","Oberbrügge","55","58553","FETJKWHsENlSfSOGZvQMiwRwKPR/nLbdwES+jSK","KSA","Standard nach Anzahl Stromzähler"
"mofuSbQGAi+ygVgxsQIyXZcWTxFTrQzRWUDVXNE","ALYn+GFZeRKyXKuXInpvKwzufYkLtEBfYbTZUky","J09D4011","J09D_L","kQ+foKTGdEsipEVCjTe/JhWKzcJts+ITzZUHnUA","Lüdenscheid",,"2","58509","rS/IUYJXNNaWSU/uHrqULWUvSzgsShqAHiS+ncb","EVU","Standard nach Anzahl Stromzähler"
"zQdSURLLHVMdnTjhVmO/FMXYjxgQgCKFOLCvBBx","QrmGoxYzSRsVteFIqGYOQOGjYq/xGUCGACxQrAk","J09D5471","J09D","aSXkrfhUbbTy+vdoSoLBIMQpeSbKWSfKlZYWYi+","Halver","Oberbrügge","20","58553","/dJUjNsRqyeyzWSgRvTgWhw/ZmiJDBEEYuAUcob","KSA","Standard nach Anzahl Stromzähler"
"YXZbBAgkRjwYXIWsqtucXOVUlnVQYSBNjrBYrId","VOhiYjHr+GBebaq+DmDwYIkYkOYFrdIbiVISzDI","J09D6243","J09D","AqYuTAHqYtVSUEhraSktfwptVZRuKWBjCQeYDz/","Plettenberg","Holthausen","20","58840","hwswksEIa+/MoFTvXqyUhl/urRUZZdZdI+Rzdtc","KSA","Standard nach Anzahl Stromzähler"
"IkQakAfGQArKbWMiIBLEBhxTOPBRfwpkVqxSGwz","dRQNcHRFZFLcfQdDprDoYtEUYkZfYRFcoOjSTVY","J09D6244","J09D","qFoKlmGrPItWCGURRWNXXBu+wagmZEDbYzYRMma","Plettenberg","Holthausen","1","58840","OWdyHhLfjetaJTbRiQJCgoQZlRYeBpYJXUchTEx","KSA","Standard nach Anzahl Stromzähler"
"mjgTBdCXXVvjXBvXTObPATKQQSHBQZabSxpHAIE","PoltxscnZyncqEuwaMaOaVvbcoryHWIUdVNNJKT","J09D7023","J09D","/gVZBJXWNmZTlRPKNkfkSsMXvWu+pQZiofYThoi","Herdecke","Ende","39","58313","rhKeZSncZSuktWRXeoJyjlSIFoxc+OvQXOfaNyQ","EVU","Standard nach Anzahl Stromzähler"
"JVGiRS+FwrMpZQBNPIFERElso+NZmlWWoWfiRqT","bRUHNEPmaTuW+AXDRGlQMIsvYnTTnAbGLEQzcTl","J09D1221","J09D_J","UwImVXNsXhKVRwQWFRHsEifSHst+dLluU+wZuEx","Hagen","Hohenlimburg","15","58119","XDbQXUNxdWGMvbVKrKeWYahXxxNGEWZWmdrRBEo","KSA","Standard nach Anzahl Stromzähler"
"QVQkn+ifTRcyWGBW/polegQvy+ISjMCpbwpTYSQ","XgpPXwTPgPZ/QGuoSDBXOYZia+ESjuHerLGuZJp","J09D7025","J09D","VoTbcZtdGWVjmmSHUicZSNYvsJRRBItDkBnPrMq","Herdecke","Ende","116","58313","sfzYaPxUPSEwQjdMvTNdHtTFwVTTWnC+yJeJLIY","KSA","Standard nach Anzahl Stromzähler"
"btZiRYAgIXiMZERMTCTyOFAHqRBcAriXnksGBSS","XrSlUtv/NmhX/OhqNKXoseBuRYrSgpTUJIURirX","J09D3301","J09D_J","SbqPAmbcRWUWWTVcmdrcnxGlYWumyTFhOWtkVQv","Hagen","Garenfeld","19","58099","jxkBriSuXoJCXykTkNSMyW/UQKAumFtTFAbrwpd","KSA","Standard nach Anzahl Stromzähler"
"STwT/uIocRtcgXQETzNQsfIPVJFEjTbUERnoiks","JPmwLQpvLAYySPycUEE/vnnazjuRVSZVIVwIymT","J09D3301","J09D_J","xdTINoVOelSPaGnPTSTJLeWXiXsBj/XNFNkQVSR","Hagen","Garenfeld","24","58099","BqABbMZsfUesOrat+UvVtRSZabVTYVRYSWL+YUe","EVU","Standard nach Anzahl Stromzähler"
"c+RxyvZLQWvFeQ/IVFDsgljKMNKiXNKgwYpJIAh","XjItgBubrXOUVfYX/MInuRUWTZrDimUUhmXyPrO","J09D3301","J09D_J","CbIvWxHQTxyNpaaIQIszIVSteGbXhCnjzmKWtTX","Hagen","Garenfeld","4","58099","'+Vek/QWfXLkSL+HAOIPPhjBrVSLzYnfdSJxpCjc","KSA","Standard nach Anzahl Stromzähler"
"EqmgAPFPnCeSRIYwMQoENQDQQpGPImRUaOBYpPc","H/NvPJYXNJZSuXNvMlQeZBzngPSMSntbFMoMlaU","J09D4011","J09D_L","LRobybYCJkUvfLYjE+MYIVMFwWDJSxJxowJWYYP","Lüdenscheid",,"106","58515","mYXhXUWqkYjTWNexvDppwLyVTziKNlNKQfQSUSH","KSA","Standard nach Anzahl Stromzähler"
"ZaTrJMTzuLwrQZKxTAYRVaQHstxzYouigfXfVJa","WuWZGgw+/jzWRMRqwnFxvvYZb+QGvigWWokVqxU","J09D6243","J09D","JZwWTj/VRMUVQUQqgpxCGMWOtelFnHHnXRWPpJm","Plettenberg","Holthausen","35","58840","chUoVg+ZRereexkuZeQrvWkRXGwYGivpIXdUlAy","KSA","Standard nach Anzahl Stromzähler"
"PbHetLRxdaoTmRAMYHekW/gMhsrHTXVcmIuMrXU","AG/Y+isOeZFZyVhYEZWIfcaXdvwTOGsWzydgQCD","J09D3301","J09D_J","xdTcEDtVjFAMAWUVlWCZTVCJopLmHWNBGkVZuMH","Hagen","Garenfeld","2","58099","bVZazQtIGyJXQWRfrKTj+CXdVIQklImOkMIRMAN","EVU","Standard nach Anzahl Stromzähler"
"YR/KaGqMTZ+Y/kae/SoMkf+YSYkIofjnZeVBYcH","VUniThwRWdWZDwxDumWbdZYxuqBeQtTvdJtmAZe","J09D3012","J09D_J","GgDNPBUapScYhQiXfhYJHOYUSUTJOUzV/vOqWSR","Hagen","Hohenlimburg","9","58119","mnTayWIWdPiGjFXXczS+GwFEwLzdqItQSitlSDx","EVU","Standard nach Anzahl Stromzähler"
"M+KfPcBuFdUBZcBZeZ+xZrNYWTHuqjNmfjIqXZS","IvQ+ZFZ/rZWLoEXGxST+SwWXraUMXlVoMbIviMW","J09D6244","J09D","vRS/HTAwjBELjZDWxZAuMxZ+McTpNVJzBguzOWf","Plettenberg","Holthausen","21","58840","UhSSLSRRoVVr+raBsteENTgcbUiDLTZsRlDZWZM","KSA","Standard nach Anzahl Stromzähler"
"leeUSGWTvGDMTNitX+OHaHGlRIXUXjKrtXeGZoA","eXFFfzUFAmWYeWnTElYHYgt/YTVBIphPJHTZRih","J09D7024","J09D","SRkqsvzWEE/UfZoCZ+DQTWscgkSgYZSRykhNpmv","Herdecke","Ende","20","58313","YQQuKqUvTw/yWCLZY+BWLYquBZx+YXypoUgrVYy","EVU","Standard nach Anzahl Stromzähler"
"TdQla+LnPquNrfFZYwVtaVWBjlxDRKWzDxwFFBF","lRD+bXWirMvkLYuKWbQMFSMYBSXSQCRStxRRaSf","J09D3301","J09D_J","gkqFlkEQYNMgruyAxHXMIRkaUfegPexLaQ+gVQf","Hagen","Garenfeld","8","58099","YpgaRyNs+XiqlMFlqc+mTSxeJKPrTgpQZlIWtHs","KSA","Standard nach Anzahl Stromzähler"
"ddHcTVyvLQqRlxYXaXXVFtKHJbXHtXIBpRQpHWg","UswAjmJRCK+QwnfJ/Fhb/VqwP+TNZdyOOXRYccs","J09D4011","J09D_L","DnGVuzSinObWkjp/QcXxMiYWvRkaKCSlNvbCKUL","Lüdenscheid","Lüdenscheid","29","58513","FSOLfBPDLcvuST+cQEqSHrZtpUenaVKRPstrvGH","EVU","Standard nach Anzahl Stromzähler"
"TmkylSetQeaZvYbSbsnzUGXmicptWQoTqoTHYGY","LtiuLYgfYCfKghKTWoDEBNVtKhErbQZZZeGxWZA","J09D3012","J09D_J","vRTHVVIfxhzQVpCBS/rXMSRYRaVxWH+jHZRBASd","Hagen","Hohenlimburg","22","58119","OwYTvWYPH+dqlUqIVuCM/SxHJZ+YJUDZNeUfjJK","EVU","Standard nach Anzahl Stromzähler"
"TYmbpFAuBaFvZ+orAfnluweITQFFXDhzH/yLkHq","d/ArboTyABMXavVzhReNcvDvyZYDwBibBvZqnDi","J09D5472","J09D","hSURTxxkTRXTErPnxONPOH+TRBWDpSUVcY+uRDb","Halver","Oberbrügge","5","58553","VpZq++yXKcSUnSFSZtylGkUUQGPGVnvIZUqyhua","EVU","Standard nach Anzahl Stromzähler"
"gIbPOQfShNQYQMWgwUbZgCWWxIYVFTbmjXnzBVk","haDGykYcJJNkGiIQhQVuQDYqLoPAEx+WJjZUmq/","J09D6242","J09D","lVdEIHaRyoQBqk/JmxQDRwYsqveVlKAYjbkWvQV","Plettenberg","Holthausen","31","58840","/t+ockVjZyAYGbqnTDUwXrmrlCQVdEX/TiOQvNZ","KSA","Standard nach Anzahl Stromzähler"
"YLqCyAYaXjgxWnaHwvjRQiOQwgRKGZHxQmI/SRz","ugWsO+cfyLUbSqRqXUcxktSOgZlElVbFOp+BBUW","J09D3301","J09D_J","BVQcXZMOqIZCslohngqOWVVRYTdPXvPxSWcjFXM","Hagen","Garenfeld","11","58099","bIWoHvLVPRXTSXULyPDYLPsavLcdxYIVTZiGcbR","KSA","Standard nach Anzahl Stromzähler"
"amqXHaRMraIXnBVZQmuZiYrIGSwkmWwYrdsQXKH","XpMXFC/x+XNMXjAltMOxPAkZXiRI//chzkGvvrE","J09D7022","J09D","GgIeScFUlUQhULsKOwAPgaWSq+WzXYuevQJHRXB","Herdecke","Ende","133","58313","'+SENxNasTVrPnwauUiTnzHgIOMQQAdwNUlXnZag","KSA","Standard nach Anzahl Stromzähler"
"YFsZnLsZNLfQbWWUIWYLoQmADzgOfGlGbxzwdmV","NVUhifAzzNJdTLavILmPpJNZVIUwSqtcZphBXzT","J09D3301","J09D_J","ZQiTZaRqGmWyQxGKVNjGT+pAtpyKOWVTITyQwxV","Hagen","Garenfeld","13","58099","zaQ+DkXujrxuUn+iWXluxRlQSXadWSwMQZQvXzQ","EVU","Standard nach Anzahl Stromzähler"
"RXPRWmDPhrLBkRwTlWZh/MMMjMvcgGRVSGVzQWW","dSVqIbuVnmoKpNeBSRYyYYiXhPDtUqQRAqYZZUL","J09D4011","J09D_L","APdlSXVXopXVFVZaburYiQRgpMPrsLOTa/+aSeP","Lüdenscheid","Augustenthal","190","58513","VMVX+SQxydbtnnEuskZAg+sxrZKEQeWZFXy+muH","KSA","Standard nach Anzahl Stromzähler"
"QWyE/L/tfzUUZn/mauewgSUKHyYdQZmbstQQaQi","UNTKARYSs+xVuKzZqWgVoxVZVbkQyfIPSCQUsKF","J09D4011","J09D_L","PUwAfxORJRHLZqFSPhSBeOI+Dxn+TGBoTjPQnel","Lüdenscheid","Winkhausen","17","58515","XJWcJLRCVNUQqKdovWKuaVRAmcUlQkw+ZVtlEEE","EVU","Standard nach Anzahl Stromzähler"
"VURRuOlONmaXcLQkcnIrhdzVhdphOPTgZPHMOQd","oBfHLNygCWRnVmwCCZrdRfdlkgooP+xIUWVgSxc","J09D3011","J09D_J","'+YLDTGBSCjcbvCGsIiTLDg/CJtpqhLXQpVNFqbp","Hagen","Hohenlimburg","32","58119","FdtKAtlqEaATXVYMgOFxbOLTYsZHKVvGenYTutg","EVU","Standard nach Anzahl Stromzähler"
"bkOKnvWWEPfb/L/WRdQKfGTKAoTWiKVCYfLziCI","DtVUsEkuDQVcMIBIjEiZfGCzjaRsOSiDiWmrxOV","J09D3301","J09D_J","IVASqtABdsAWnDaUSSHFpJmW/DLfoiytmc/tuWd","Hagen","Garenfeld","36","58099","pkpNnUQUuMgJQSMWHvPZJVKWTVXwS+szxSTMLmd","KSA","Standard nach Anzahl Stromzähler"
"vIzWXUGGcuEiPnUpBwZUhafOfYqtiXgdgWsFmSj","lRcBrQP+GikiEcpiKsaSVIYGWlUQsBHQkdQTBTY","J09D4011","J09D_L","SRnTEfWnqT/LjSYxKtQGIeTvRX/GqrpoOUXLdaE","Lüdenscheid",,"17","58509","zoRGfJxcUD+Qrn/vHxU+hgkICDxosXrTQVQKSSt","EVU","Standard nach Anzahl Stromzähler"
"LYuSj/XPpEHVkKPcnQkJfOFKzDxXuOt/TqRLim+","arsDODfkWQTZIrdycUPZSFmVGcVtjlXUfoRYEdi","J09D3301","J09D_J","kQFTSNMNJXsyDkhct/bmAENCYREvVbuBTTXin/H","Hagen","Garenfeld","22","58099","jZZHpDEUmLdn+sU/YXxlVgmNUiGmLfbEvjBz+oY","EVU","Standard nach Anzahl Stromzähler"
"Dee/RYeRmYxXuGJYdNmEncTKitTdHWKvBihUVdW","oMYkZXBcjUVYDSrNWsgMMBdEQjeqrLYxJynDKVU","J09D4011","J09D_L","Q+GrqyKPdAfiYtqDFi/SQRoxOaGZTRZtKXhPvBP","Lüdenscheid","Winkhausen","16","58515","//xFuZ+egbUDsyTBwdTGSQGTeXwRrsElLrfFKFz","EVU","Standard nach Anzahl Stromzähler"
"hUnBYxwSWsNBVuIJURsWSmv+uoYYHVhnyhmU+IH","s/ETSiJxzXbExMyGZTqUbivc/nvzkoWYVdiUzfD","J09D7025","J09D","taNiQTXIsCXAUZgRmcqGTS+lGiKRSZBptoFSSGp","Herdecke","Ende","130","58313","DYsZSgPlTXUYSRXwp///qqNk/+dxyWTYkTLeTbr","KSA","Standard nach Anzahl Stromzähler"
"kiqZceqbRTeuHTXbQPXVPQHQQRXzfTSilnXrndN","xTIxOHpjwkWiMtlqzAREHDgJABgVqwivGhKjIRr","J09D4011","J09D_L","TWwPYhiEUaduRGiXSGmTUvhSYWZDzORYJUtXYat","Lüdenscheid","Brügge","14","58515","UbBsIhgYyAZYmPgPNbgcYuQUhFjpdzGSISsLMMr","EVU","Standard nach Anzahl Stromzähler"
"/yXlLUQ+FpYORWsTSNtTsJwviGYWbFxKAX/YWVK","GWNsdZAHXIwxorwwWKZcMEiLJ+QpfsNYDicJXxK","J09D3012","J09D_J","YVEVTmzqTYzMZpWwWFsVfXQSp/VMqWXyyNmbTRU","Hagen","Hohenlimburg","48","58119","KFQWJalOGIgaIUH+RmQOJPztsWrtRchHYLFJCiC","KSA","Standard nach Anzahl Stromzähler"
"'+AKPLTHaWLDVTDVnXzjXSKJgwvXPQXHvPoSNYQX","dfwUMqX+nFxxxRWWZGlVAYgovXqe+/CZYDpYWOC","J09D6246","J09D","SAkDnRM/Lg/GcKfZNjftloTgRqjQcGWDfRYoTfx","Plettenberg","Holthausen","20","58840","CnRdCKEpoiiA/JIM/XvZaR+SFTSNWwnMgJvrMlV","KSA","Standard nach Anzahl Stromzähler"
