HAUS,ANLAGE,ABLEINH,TOUR,ME_MA_ID,CITY1,CITY2,HOUSE_NUM1,POST_CODE1,EQUNR,ENTSCHEIDUNG,REGEL
"QzbnjKTZvVjxOVMHrepRLmXreuBJunffhdUyhXh","vQuvYJYZFcuPVZPdyGTEje+TWLtcBynUCZCia/f","J09A1702","J09A_J","gVJ+gTYCkZvqYqpomUbKVNndFSl/OmQBBOjm/SC","Hagen","Vorhalle","43","58089","TqjVS+ajTEYrg+WSnR+STQxvwftiytKXvyQYVId","EVU","Standard nach Anzahl Stromzähler"
"hTLdjvWYxCRLZjkkmbMvOWd/M+/CAjCPchYYMha","htaWcpITrRuZQmDVUYweFWpYApAQMhqJAXGRQXM","J09A1704","J09A_J","JPS/unn/ZolRQYUEeQJdqOIXEFWWKiBfJmvORhZ","Hagen","Vorhalle","119","58089","itaRNOXITWA/BTZVTFsabnlGVGnlatkWrVEWqLg","EVU","Standard nach Anzahl Stromzähler"
"tDASZuRZyjeXkuDytbqbVYuWMBAyRXiAayEKwTU","FscTGkxOiRpPJMIslvwYsTWOmNxpdnDXTCzVEXo","J09A5015","J09A","EcIqWXUSOMRRMySlVBgKYVVEcMBcxPjkjLJPXiT","Altena","Altena","33","58762","rEreAAPxHAIWQaenRaKZ+PUAZUTVDJVMmtXoUvX","EVU","Standard nach Anzahl Stromzähler"
"UUQIvihaUVraASTgCWZbZA/DzZKZjVeBDQ/YWiu","AFfZStHQkRzUXwITXZYWSQgJgFVCSyTbNMTSpMA","J09A4011","J09A_L","TucgPjVXZFIRqkoubWE+GLAlxnWSKESQJhnVLXJ","Lüdenscheid",,"18","58515","JCAWQNUIzGPGmttoYwdXOoZX/FlasepkSZkhAMk","KSA","Standard nach Anzahl Stromzähler"
"aYRQXcsSdjQsrqhszWMzTNDqjYtmdCEWwOhnmcF","KlYDVPZklyJDEigNVfWdWtWzsHJwoArpAsiUXof","J09A4011","J09A_L","cxYwNvtSIRwuqTRtKmTIEQoB+DXToVxpTQqbpMe","Lüdenscheid",,"1","58513","EAVBPzWeTbTQYxcf+umyKUIRQPsPPMgnwfPyVYi","KSA","Standard nach Anzahl Stromzähler"
"iVBhebsKZNfseWkgHTLTVRwrvAWvRD+ERZdPqNv","HRYKBBhlvXzviYVquntOoXYWVVPWKMEZFAozQhO","J09A5012","J09A","XyvyRRU/Zdujnnf/gmOYfYrVDCKquQmtdVdMmlL","Altena","Altena","5","58762","rNUeQSHMHSUdQHYqa+ILbuEYYaexT/AbP+LfwGW","KSA","Standard nach Anzahl Stromzähler"
"G+sRUEXtwsCku/lDDJSfRmQWiyYdTlC+MNLDzvp","txpsQhquZAAXJiJVNtQwtQrVyTQ+WHahYrQVBWT","J09A4011","J09A_L","FKhJEWLEERhZdheLmkLzKaHiqmqWX/ZVlXzImjB","Lüdenscheid",,"18","58515","kZuxIKcsBPcALATXofXPxkCIRhMBmCjFAXhJvhx","KSA","Standard nach Anzahl Stromzähler"
"Ae/MzkfFGewVXHSbplMBUoRQKkDJKXOtJOh+NSt","RnOdlzXTjUG+EGifxggFWzrTfTURpUJvULLqHdm","J09A1702","J09A_J","GwWpBWVfvtBadyemTSTyTNWiOdOAptnRfCK/+cK","Hagen","Vorhalle","39","58089","ZJVQVAjgtdlVqoyWjZUUPocXMkQMytuAYNRihRS","EVU","Standard nach Anzahl Stromzähler"
"ZMOyyWUbz+SrFypfHRLSn/XuJwxhWUyKdSKGsFu","WyyyrkkDWdRqVbcjBTkQWTauzhZesVEHzDvCCaY","J09A6104","J09A","UlrTCmRAtFwIyHBWtetWdXmfTulkZQA/DIjVJWI","Neuenrade","Neuenrade","2","58809","hMBqSVSwYoYzXRUOwMdXGLOoctVDRwcMEssQERR","KSA","Standard nach Anzahl Stromzähler"
"WCFdoazS/LVFbWBoTIUBazuyuXWGTqXzEprpHta","nWlwSRNCWQYUmMDZjVmaWUaRGEyTakJXqIritwl","J09A5013","J09A","LbDCpXxWiZVwWNKHwQQZBGGUqydkrl+yBDBrOVm","Altena","Altena","26","58762","ZrETEBQfMQSYSUQOpXQUqr/uVbsPoVcYODYDfgv","EVU","Standard nach Anzahl Stromzähler"
"rUSfGQplLTxFdLcPCfuffFHoQkkylZSwokmZQyY","MjzPGSqywiDDgQFNCcRqyVttKvtsSqd/IiJgQaF","J09A1702","J09A_J","vZSwPhftL/zTYpZhueZciqgDKSUtarWttdmsXUE","Hagen","Vorhalle","6","58089","gS+FnRNSfmE+pjvoS/ZYbw/piLWRTPudSTFRGnU","EVU","Standard nach Anzahl Stromzähler"
"wgrBW/GpdThnOQZPWuaZIPrhTQPBZkfRLYtxoJR","G/gW+UVbnAxke/fwqikIMTMpRRMnVSJUHNXNTOV","J09A6102","J09A","TRfWUyBJlLaEwktRAnREOnnFsVYa+pIjQYfEYdp","Neuenrade","Neuenrade","20","58809","pbnTIndOeMHFgVxyOeWeZKHrWZVkNA+fIhVYPSx","EVU","Standard nach Anzahl Stromzähler"
"rQ+lK/RrTrmECPgKfZhUkRg/QvSIsxSDpRxAwHB","AjdTPc+vXFOmQjaWaIXVVnmmYYrBJEwMnL/AsMe","J09A1701","J09A_J","mQHloQXLEQMCgUS+M+YLZdlZSTRiUhtZqbXXYXR","Hagen","Vorhalle","34","58089","zQ+wdlyDxCzMgjTlgTtKTXdTxxtRufRNVFSX+lW","KSA","Standard nach Anzahl Stromzähler"
"rKSVUuQYGulElyeTOSTcjiThlTzWpRGwRWDHtYs","WicguWNhJQmGjKVYVVJfaEZWgzokSBQGXKKdJzJ","J09A1702","J09A_J","L+ZIzqDqYHVAixnqASGYYEBhonVcVlQ/sSpTSOQ","Hagen","Vorhalle","6","58089","JvIKIrSUVhMuXyCUWh/RpUavR++KvRQPwTvU/iU","EVU","Standard nach Anzahl Stromzähler"
"rjMTWmYfWYyRoJYeGcHXlkSRtGohMwfMmWwSDmx","ORIIVZrVz+yTVWBnTtoOm/YXEuRyQCvRsLZnbyA","J09A5017","J09A","CsURHXZ/rPFUYFYlZXnWeuXtEHeyPlYfZPEKaKU","Altena","Altena","20","58762","WXEfjnvSg+IFTXRZXaFqMFFrp+mjDFGEUfFHVFC","KSA","Standard nach Anzahl Stromzähler"
"uUIsJWRCRbhUXjxJVC+zldWFkBJkNTOSMwLNQQK","eRFnsUVZnXIAhpYxsJzZMNQTVywRQCTYiKhWLQ+","J09A6105","J09A","fOtdRTyTUJGwbbVSfzTcwZxo+iVaiVvkTtGziSN","Neuenrade","Neuenrade","12","58809","SHkimSKQcTYjkQZwXHRWRnGoBmdXowzouzGMyNg","EVU","Standard nach Anzahl Stromzähler"
"gHvbKUgYyQURuYKwylWIHPwnyQRvQChYPZFohSJ","iHZyzVEbvCDINZFTQTuNZMOTwtphqFcKoEhWkVU","J09A4011","J09A_L","L+ZgvjGPXLzXLUyWWSBJBqGqjjfZEEdZMcOFNUK","Lüdenscheid",,"8","58515","ljHNokUWRsTirSiecErXDZXkJfXHXUVUTSbjfVI","KSA","Standard nach Anzahl Stromzähler"
"lUXpNx/yxrHTW+RPFF/RLRPeSHvkRdaPPmFVeKH","eOi/OqoBUHHQjKeqYpEvjPS/BpYWvYOrLUfyWmQ","J09A6101","J09A","MKZpJTshzTYTAnYBRVHtTuEGmBHADVMxfwSYYdj","Neuenrade","Neuenrade","35","58809","TBbFRIoQb/N+QMVEksKOZUkoGaKQEjBpTbFOtff","KSA","Standard nach Anzahl Stromzähler"
"eNXgSxBgzKXUPxYzztKGgYbVZPMSSQllvgLRQgm","'+EbWlkmIXRrLMA/LYPUNQhfFRyjGTkHTMnSMnho","J09A1701","J09A_J","lh/QURxfGnWZlRYbWTPZhJGlEiVumwPlrSqVOXU","Hagen","Vorhalle","2","58089","TnDIHCWHW+QulNYxNbzmwXYsLHSsvBZYoZiWUqL","EVU","Standard nach Anzahl Stromzähler"
"oamLQjVhSZnTREHVzaFmR+mUwxDxZlgwHBMTIyC","JWrRNRln+AOKRcYAkRtSaaeYxk/EFmHUrJAcJUU","J09A5401","J09A","xuWW+GkSX/ZUhS+GHR/fvdArxAqkKZJzJkoTJLo","Halver","Halver","10","58553","JUXtZZkXnDXdlZSKn+FhmfJzVWMJURYj+uTvgmV","EVU","Standard nach Anzahl Stromzähler"
"hzQAjFMAqAPoAPgjVhzvIsxqSslRXUUxpyUNGcl","Ww+OZCRjdzTlAToQxWobZjkWZBeTLnXnioobmZK","J09A6102","J09A","PEh+lbcUjQwlBHBsWKERZCytCBUbeCfYSdgAVaW","Neuenrade","Neuenrade","10","58809","cYkbNSlDkWnzcDSzhmRksJ+yTZvM+SRWZUNQamh","EVU","Standard nach Anzahl Stromzähler"
"X/MSvNIQdfnSxO+nQKZQpOUObqIKT+xYKVUtCcR","DRxBGdYrxHZZVUpSkIDAUPptEgCYKYPliVT/DBU","J09A1704","J09A_J","ocSyjWizeJmsDPkxStXSoERnsnegXkMAfZdHIJz","Hagen","Vorhalle","19","58089","DptxmRTnYDuHSxjJWHdWVZUadFyCITdUjPFoeTW","EVU","Standard nach Anzahl Stromzähler"
"jnWzcQaaN/QQBKvyuVOUDFsZCiSXXJFScqqZFOL","RQzYBYXKjRREwbVrcLbTCnQbfMkQnStjKWnWEVT","J09A4011","J09A_L","QGWKRBEaAVQGUgzfbIeviLtxXyXUYXlKvZkZwyd","Lüdenscheid",,"4","58513","CAhHHUYEUftmJkittPTlFnXchd+MGYvEofndhww","KSA","Standard nach Anzahl Stromzähler"
"xIScBuVjR+KKURfRXRQxaYFdjpXGiNyxfPtnNZQ","zKzVXWlNVTvnvbvJEuGTQZVtPbQTpebqKElzxov","J09A5405","J09A","VSdwUR+OFTUOTFevVWTHWReSZdHqvIZZ+WdWUUe","Halver","Halver","8","58553","WpRtxwpR/dGGtkKTjIQcElWmOnZlMZUQNsEtKSO","EVU","Standard nach Anzahl Stromzähler"
"UPTaNinneFhmYNvltOFvGjlf/YbuoasIfzgNiTm","mZtVTVTQlhTjUiFYS+qmpTVL+cOTQzY+AekGQIu","J09A5402","J09A","cxhSDovNvRANdTnKmSUWPwh/kReNXBnWXLXNvKH","Halver","Halver","3","58553","FuexRPwKdNTUVRDVTxrjoFc+GDvPgaJXvKqeS/o","KSA","Standard nach Anzahl Stromzähler"
"TSAOWoPR/SpKAiYgeJjQUuoqZUWHThIJThXO/oB","rZaTEMvUmQjvVFZSUuWzXgQnXWdEHfNocZjePS+","J09A1701","J09A_J","wITeSiGmDXYheGtzqbZgAXdMZEfviMHiTCAIBEO","Hagen","Vorhalle","17","58089","REwRySURLrkcXTrCVuwYpjxwvb+jdZcUXEVBzCj","EVU","Standard nach Anzahl Stromzähler"
"iQZDlGBJWnT/ZZNqTbCQKNYfhJmVYbxhhFTkDwD","YYMVIsCdHWRAHEaxURieYjVzWPqIVwNgazSUucE","J09A4011","J09A_L","GT+WnkUBwvyiMzZWqORHHcDklHPQKYPUFpQojmQ","Lüdenscheid",,"29","58515","mPSOv/YtQyhBkFRBZZStLtX+sLb/DTRpQMTDVQm","KSA","Standard nach Anzahl Stromzähler"
"TaHsvnpZWBxSxwiXXpoX/UVNPKFBTVoejhFIZCb","JPNAXW/R+/JwKyCwombSCvSMuOZKqUttMRhvIAK","J09A4011","J09A_L","SJBwPyIflTCXHPqyMgfhTqcrBQWVuTUnmEWYbXr","Lüdenscheid",,"13","58515","VgRmmkyUmjWzdqaDcFofjpfXBSSLvrZVSHkPTdi","KSA","Standard nach Anzahl Stromzähler"
"RSkcKRFQWfabacqKYIuZVkimHmAiyJfpXeQWszZ","TaRLtKgkbWZZYJpoFpejhUUUxsWhZyGRgowAyL+","J09A5016","J09A","UluLCOacyevhXuXCQ+DfVxPoipkBC/XCCToXoXZ","Altena","Altena","12","58762","BDTnr/amAupLiFmuHigvYEliCQMZQcGpbZDXJUR","KSA","Standard nach Anzahl Stromzähler"
"neuBGVLMAtkgxIiLYAWdQzHRIVG+PSJSJkXtHdl","xFBmBZZUAWZzoJsSldokOvLJWSI+hSQjTWrUPLj","J09A6103","J09A","JPWvYTTVWxXxvB/DRqwlFvqBGDdjSnUA/aDpSdh","Neuenrade","Neuenrade","7","58809","cOSUPvTrQQcdksATIWTYclgXHnEVUjnIfTy/nZl","EVU","Standard nach Anzahl Stromzähler"
"jVfimVrwMayEHFAACYkTWwVISGzDaBpZRyU+ZhF","WaNQzuFGxRoBxuOakdWtIWWQgDYCvseZBWEeVlf","J09A1703","J09A_J","tqAyjUcRKTT/mUnoMHYMuYnVBJWZZXLUe/URvxY","Hagen","Vorhalle","22","58089","JUiOizJeGGXEZvGRTwzFEpnh+AumRJZsbIZGTZN","EVU","Standard nach Anzahl Stromzähler"
"vTlXY/CGKiWaiLByOHaBQmhZRZIowSoKraCKxNp","QDVphVEpPqtMSFwRSUMAZTTnidH+TT/bNIEQQxZ","J09A5015","J09A","xRZCCBNxsAmTvHXET/UQZARSREERxYojmAiDiiE","Altena","Altena","13","58762","UwbcHgxpHBKQph+AOKppxUHlnWzTVTCaSUNUKzf","KSA","Standard nach Anzahl Stromzähler"
"lSFHuvVwALUZBWSVYRvLRO+FqX+QrXtqa/ylEyo","zZSY/HHZXUHHUQZQDYZaITiaV+rwIVVUiPbYGYq","J09A1703","J09A_J","EBJChnTYjGXJSUpGOLqsHQ/PWmRe/ZhhRKAUfJQ","Hagen","Vorhalle","20","58089","nwZkirThTaP+F+RpjDYTXSIzpNJdtZSphzRaVSf","EVU","Standard nach Anzahl Stromzähler"
"PRUCSGrDSlYyZXRONemCgnyEWaqkJYqUBfGKyye","GjOLFVCKYGZXSHpYSQYoLqWzabSXeUxZLapQRhn","J09A4011","J09A_L","MKflMPZKjYwLgxOACIYSJlQcKXHcnHpLiHfVgUD","Lüdenscheid",,"73","58515","QKdVK/YOLsvf+vZHhHZrM+zhFWtaxZmiRuLqUXR","EVU","Standard nach Anzahl Stromzähler"
"iOVVQeuUcWhHmQEWeDKYmtjjMsOCYTiwrVwTZ/Q","RhUTejiXQsZWhTcSxeVBLlCCLrTAgBZOZiLZbmD","J09A4011","J09A_L","mQMzmZG+h/PqfhSldrTVdKIpYZhT/ySuVA/zmvi","Lüdenscheid",,"7","58513","isoMOb/Y+hfNq+lBBoaEIUfRoVloVVVbWWwEqHH","KSA","Standard nach Anzahl Stromzähler"
"IRmgmAVVxWT+oQVSmKoVsVWdnhqVvIqNwOrQTWU","ZblzkeeLvWrWxzUkJxiFhZoWXKknZOKvmS/KWfK","J09A4011","J09A_L","YPjaw/h/YTKRUeQDFTTfyVEDuILcQVey+WhTfZG","Lüdenscheid","Brügge","181","58509","cfw/HWDtigWZoNBtqL+VSEP/mbuTgHqDSlFLGnD","KSA","Standard nach Anzahl Stromzähler"
"hLeSRIotzyvLsQfHLfYUfxFywTSQiMrFFWlFFxk","CCzUYbjdlUzOXVkWQjVsJbWeuVXXajYvYezwFmd","J09A1701","J09A_J","YZNyyQDqNHffQRYAZ+m+ZThGvUyddoIcTZqv/QK","Hagen","Vorhalle","4","58089","cSJgGCOvDZe/ejiyNxIYAUfW/UfytSWZXnUAeDz","EVU","Standard nach Anzahl Stromzähler"
"TsQYthcpsCJqLJfLzWDYSTWBDZiuBYGSCKVWueG","nFNDrYfdxUPFQQFzGccQGcovUTkXAtbflYvNxUT","J09A4011","J09A_L","HYDSSHSIBNGLQOYRbAOnVYWELqIdxDB+qsznthj","Lüdenscheid","Lüdenscheid","15","58507","QSVCoGLlqSYXD+mT/unhZYeTggH+yySUYMEkWoX","KSA","Standard nach Anzahl Stromzähler"
"ljzth/JHnUUcQS+RDGkGRYQluMZnUxCnYLtRWWF","'+VY/tMlRjSSaOSJnxecujkgN+djTaBt+iBUrbvy","J09A5405","J09A","PEplTRmcTYOWgYUKfAZKIUdSEPr/FIpHCpeRbkB","Halver","Halver","1","58553","QNRwwGZ/WQBeHZuZmAmmsA/SWLbyTcGTgNpSADC","KSA","Standard nach Anzahl Stromzähler"
"iQnCUxlVLtMxyQGvNVHPdHj/iUsSVTigLKORZSF","mxsJxLNyQvgB/j+QVZgJxbxmwEKVnaZaoXsr+e/","J09A5013","J09A","SkKpTuIBAkkjIAmkTVHwV+TutJLmVGVhvYiAkmr","Altena","Altena","48","58762","RWCXSJYQPtXSkyozBJWYZRekCPoCWZUrbAbRQSe","KSA","Standard nach Anzahl Stromzähler"
"wgrBW/GpdThnOQZPWuaZIPrhTQPBZkfRLYtxoJR","hluUYRfSuGUZukKmbXwboINDxKNzLRRLZQnPJyQ","J09A6102","J09A","TRjHUOvHkT/iWYjCd+SHY+wIAEiLUKxkZmrkGSN","Neuenrade","Neuenrade","20","58809","/YbUjnmiZilAWCRhkiqLxkFrrhAYTy/XmCESFRC","EVU","Standard nach Anzahl Stromzähler"
"WVmLXjiJQc+NagpXYQfUHZkCXYkLXXEVKcaZXCY","T+MiROScxYgUQmIxTKlTYESnzbb/FUtSbkWL/tr","J09A6105","J09A","GwjSWCjUrkLG+qeZAZyKTqrSTIqWZkeiSNGwEEX","Neuenrade","Neuenrade","1","58809","FSVbZuIcnohQWSlGfUVrCzyg/S/ZQzHXhiEdhrN","KSA","Standard nach Anzahl Stromzähler"
"WjSTQVWPrVXHNYWLpETSbwlUoiOewKVTAMsPAxC","yotZhpePU/mJgySrZCdAUUplvUHcUZjGyF+bTIt","J09A1702","J09A_J","KVFJQWLWWZR+MOHnnowgkcUfVVmSSNx/SxZbyjX","Hagen","Vorhalle","26","58089","fOej+uQRRepIThNZJISoQLJWzLzVXHcWtxYzOja","KSA","Standard nach Anzahl Stromzähler"
"n+gXyKnkjBhoNqYu/cjzVFRfTMmOCcfhbkWXshT","RGyUTvxuzvSbFnpSaWNXNHgfSjAksDVjZgXfDUr","J09A4011","J09A_L","iLEU/+C+znhZLgQjVSHmCiEQgZnHBRDqjyPKUye","Lüdenscheid","Lüdenscheid","20","58507","TSBEpvhuwZBNUSNwevQ+VRW/GlyStc/VMXSIrQW","EVU","Standard nach Anzahl Stromzähler"
"FiUQuduHmBCTlUDiHQZHU+B/xkVTzqkIkcRI/jL","k+RXda+SdqGafQNHEXIjNKNvUVkYQtzUYihSgkP","J09A1701","J09A_J","GwlYFAURzSbwaXbfMjRIGwlRsQYhXvWlmjUZTrT","Hagen","Vorhalle","12","58089","AYjPWPMJnxDXrZo/qsQMQOiuGgQYFiWijkNLTDW","EVU","Standard nach Anzahl Stromzähler"
"Ae/MzkfFGewVXHSbplMBUoRQKkDJKXOtJOh+NSt","aInXiNYKrPmcGVIExYawTECqNXyW/lmiEJrLxpS","J09A1702","J09A_J","UlzNQchtTrcyhBzXvHxhTTjcXEnRYUETZuKvZIe","Hagen","Vorhalle","39","58089","WZvvCfSyVBOVTcFwYXHmYOFqMZZLXhZVTFxjZHb","EVU","Standard nach Anzahl Stromzähler"
"WhWyEqRY/NyABqRznAsZFzJLonISiKzOjFSGqgs","QbERGjexlPBkPvIRQVaOYwMiuhmlDaHZVRNRRZk","J09A1701","J09A_J","KVFpPXZRm+VYmrQcEEGy+KYKkdVHBBSyUXkQYvZ","Hagen","Vorhalle","44","58089","yKqEWKMZWfsHnrNGSlFNsSVqYa/LqBsZpgZTeHR","KSA","Standard nach Anzahl Stromzähler"
"yqgDWXLeYEfVSfarLqSxSCGuljuMaaUSbnGoAUT","zGiVWLnQVDMHvGF+DWYIZYTzUFHjx+VpUKeUORS","J09A5012","J09A","xRdVusWAuYpEZSOCAHCwppIj+PlhPQQNTTSEAgz","Altena","Altena","145","58762","ZNZWkpzaV/keoaFUAAhYwNUlUYtjYuGPCZaCwne","EVU","Standard nach Anzahl Stromzähler"
"CSO+AWUhVxXdPdgUmzSsXFGPzqfYGsIZYCqeosq","mTcGukqioWUjqYcAwVYMQYqMUtFgSBYNZSRVvgD","J09A1703","J09A_J","ZisGRlzYgARsjGzqTfP/TSRGzBRQUpEFZlM/Uij","Hagen","Vorhalle","10","58089","kWTAXuvviuXoNVSvsAfoVQkZUrtDboOAlRZMDcI","EVU","Standard nach Anzahl Stromzähler"
"hIogykVfoaUe+AY+nmPZIpVlUqYWWXePmWUAWel","RWfTtmIS/cSMVBHGb/VXiAwuIVZWVvwRXoqKnkg","J09A1701","J09A_J","XgmHpEJoyxtOkifEaVYRuIKzTdkOsAWIlqSWdjR","Hagen","Vorhalle","6","58089","xOSsKFHCUjwCqEyOXIKuxVaQxeylkYfAsujkReQ","EVU","Standard nach Anzahl Stromzähler"
"jPYKtWpUIvjivMVNtZJ/STKzWOz/vPUQSweFaUM","FQiEQmEpUYUxsDuNCCGSZfNWFPWWIXOJZYpFtqi","J09A1701","J09A_J","WogiVifEMUaSYSkfQcMEsyqAvwfJo/EXLiUWJhQ","Hagen","Vorhalle","15","58089","La/V/lYeQkxzLagztRXbbeQxDuTTBeiOyTKxjlQ","EVU","Standard nach Anzahl Stromzähler"
"pjTfVAsHeYCWZJwUQdEmkDTKqVyQYPjiY/bZGGu","ZjNUWiJGtksUtrnuROvSDRvJouQdXiWxapVKtU/","J09A4011","J09A_L","shDRncKNXHgRhJ/aYlyVOQNFMoOtHPQtHc+Utpy","Lüdenscheid",,"11","58513","uvqjWyWnWYECuFx+YSvbxDQOUVYjWQGJQmSxMEa","EVU","Standard nach Anzahl Stromzähler"
"ZSSeKtfhNjAXaYYMs/xFfZslZKhvYEeGyAcLPst","WVEoFlmoCTThLweIWMqYzeLVouoTdURZgRdVRoo","J09A4011","J09A_L","VCkxsvoDXJEZYOYueCxQraRUFXdMXmqiVMkUVPm","Lüdenscheid",,"12","58507","QfBxcUTVVukNeBUurvzQweyAacbzBaaMuRJYthR","KSA","Standard nach Anzahl Stromzähler"
"uUIsJWRCRbhUXjxJVC+zldWFkBJkNTOSMwLNQQK","eFRwvWHc+iAVpQURdtmDXsZTPRSjVNMiTUd+RRs","J09A6105","J09A","pnaKuxzrkBVKPBXLKDcgnNeDWUa/kJeNcoyhJRV","Neuenrade","Neuenrade","12","58809","CdnzVSZxW/JpTTVRZzAYVpFyXLqWVVXQlTlMKHX","EVU","Standard nach Anzahl Stromzähler"
"elgUn+HjHXGIyRjYdBdMctmHjuWAYPFotlEzXpN","AmRE+vDf/nSClvVqMeLHtZdUrLOsGsNzOrXKbVp","J09A1703","J09A_J","FLEjyCTHTgzSTQkIZDjiYXRARuBKZTxXYxMuXfZ","Hagen","Vorhalle","27","58089","'+FYvSiuNFflGEEXySRYTSThcbratoHgsLWRQVBM","EVU","Standard nach Anzahl Stromzähler"
"/RSSXhUSRHudbmkiMUSZouRFlwZUsxJYAToTJcI","iNEggSHKCcBdI+sVrvaXORmRVTxvvBXlWTofpzc","J09A5017","J09A","pncpUWbzx+IInhQXESORmZJTZYzDIv/+ROSBSgE","Altena","Altena","15","58762","'+XUvcSYWNYkJqZXgCUWvNyTIkePKmafZlFlpZVO","EVU","Standard nach Anzahl Stromzähler"
"dhyXTMbbkIcQOfTXJQdWXNAQzvbFUlapnu+QSiV","YRXMAdmkn/KucDbQEbOVTDpiVZWWYTUyRkSkxUT","J09A5012","J09A","QiMLtSrkGRaesUVbqEwDHJFUefHZUMTtcXZUtbC","Altena","Altena","21","58762","qVmXRWKUWgUPxTT+emMCkwRrRMCFaTMMYBY/gJi","KSA","Standard nach Anzahl Stromzähler"
"gZycHPSWnQFUQrJBoj/PvWBqxcFLtQCLRiSJRpo","BBabfVFULuSYSnMdeLRXXdZQUzoCgrISJtUbCYX","J09A6102","J09A","hbTheXvYIBYZeUQmWRssbWQTZZDuAtUqZZqNdZY","Neuenrade","Neuenrade","3","58809","yqKWalhBpCenQYTdfQVXKLQJcvRpCkcaOXaGykd","EVU","Standard nach Anzahl Stromzähler"
"sWVVD+TQUGQxKYYZWfFMXXdVuSZRZZyJGQVoSGH","TQWyERZyl/RZgcKdcQUgTBVwNvgq+KcsMrwYgvF","J09A1703","J09A_J","VeQXbgIYbMvZFD+ywPEQNNapxQjgZb+oYbhVRxK","Hagen","Vorhalle","4","58089","lYZHssFLdPfGNlTzUlPZoHxHoLvwWwacEyXtPkU","KSA","Standard nach Anzahl Stromzähler"
"ijKrdqkNWReWDYZBRXcUqWuEOOPlSEiWkCsJamU","yyhHEltOsVJxMwmOYAWTbjFbHSQdupDKZfuZGZS","J09A4011","J09A_L","mQSdZCTQfUgBXRvUtUDkzEhmuUOWZcvZnLiRYak","Lüdenscheid",,"1","58513","JNGrbcS+QVSEOckhZQhlVTb/RliIlGUIKNlkKvA","KSA","Standard nach Anzahl Stromzähler"
"DzZKZIMSxTUxmnhUbsUDZzTYUHXXYzScXEXVIoM","UnVRdikJlcSWLcWcXQXBjqXBxaNRAAdgdPhqVvu","J09A1702","J09A_J","SkQxoYUyJwUXZXeUyZcgYANWfShgKLVRyoZVLrQ","Hagen","Vorhalle","54","58089","vLUSquuAamxUzWqEuNuRmDf+uiLVwx/zfLdQaSk","KSA","Standard nach Anzahl Stromzähler"
"PhqUcdshjzzQMrzvYceuqSjTNrvDLbuIYDtZSuh","MJDaMjQl+lXuWWXicRVXYYhHzHJzIVMeoOAqTwm","J09A4011","J09A_L","kYYZFdWqYja+MNLJvQxmPSUkUbxTJvgrRLXdxnY","Lüdenscheid",,"7","58513","RsHg/SfTYtYIHUxpAyqtAApqhOoZteZTTxXoyhM","EVU","Standard nach Anzahl Stromzähler"
"lFDIbxLETJ/KawnpV+VZeIXTtwTtjIodUZYsxVk","tQJwhWYtuHZeckRUsRRQTpkzfTlhP/bApGPTRuN","J09A1703","J09A_J","frLVFnNEkYifJcZSRvVXiREVsTXwUxcW+sJSmmR","Hagen","Vorhalle","16","58089","BvYTCWrNSaRIZxhNhjuUMbfnUSZIVUJHXXGduu/","EVU","Standard nach Anzahl Stromzähler"
"TPcbVyqFhXRDzDYiNPVyjSDvSYdluQZgUc+nXKs","rYqdmDAKSWY/kVlMX/cbVJViANWGCTFWQXLJOqJ","J09A1704","J09A_J","EcbVZCLnhCyieTRSUUUAVcwVaIujWc/mWssYUFZ","Hagen","Vorhalle","30","58089","rDURrVbQFkYnlQRUziULJt+UwTiewjSQPKfaWZy","KSA","Standard nach Anzahl Stromzähler"
"W/MxDXmTzePEjdWzMlfqFjZNkSdVRmQxiXWklE/","SKmYSoWSlbcWHQAMq/WKRdgXIJJXsSygxESL/Za","J09A5014","J09A","WNfkVeKypyLrdZMiRrgxRTjMX/C+jQGUiVYkLYU","Altena","Altena","31","58762","jUAMIVsHRCZTwpacBwSFGNnQCTvQsqWa+UMUUpV","EVU","Standard nach Anzahl Stromzähler"
"HgpSLXhHPUlqUdiKNnzBvWZXq+UVITZTZiwRyop","QwpXTUwscjCrcCEaVSxIiWelGjlWKNTdTjRVlF+","J09A4011","J09A_L","tqRtHqqgaVhreDJChdXlXstulKJvSUCTzmVIYgP","Lüdenscheid",,"62","58515","uewOubZwpYQWopYNxUGEjjWvXWmNZuTBLjXeBZi","EVU","Standard nach Anzahl Stromzähler"
"JXRjrrKVVlQMUXeIdGIYvqSKkUymeg+YsVL+Hjf","YXhFZCM/YXVVMDJoQbJFkaCEBUNDHoEiVzeEGTP","J09A5017","J09A","tQ+XTSTSDZduWEOhUWmADJfulkzdVlCcb/NKRoW","Altena","Altena","8","58762","VPSUewvjUrwHstFUyZCjV/QZYZXTQxGPdYzISoc","KSA","Standard nach Anzahl Stromzähler"
"SVyrDxXhZSeRWYQharjpuplbIVQExYauMVNrWCt","VnAmYOpxNhUAxSAWDftSRaWwwVdmlYaYkzpHZXm","J09A5404","J09A","VSjenDgfcZRTaucRpXpBVAizVsGnBMRIPKcHQKj","Halver","Halver","50","58553","XHHtSxpnEElnSjKoTDSReYzTdkYuiTYMmefScYo","EVU","Standard nach Anzahl Stromzähler"
